Input Token Length
13
15
28
32
26
39
29
27
25
28
11
33
18
20
34
22
29
29
27
37
16
22
31
28
28
33
44
10
27
10
21
20
30
43
32
25
38
46
28
16
25
27
38
22
25
25
27
13
28
26
23
34
10
32
30
33
23
34
16
41
12
20
13
33
29
32
32
30
36
27
29
11
19
24
23
29
34
19
26
20
38
25
20
20
23
15
35
16
16
34
25
33
14
35
36
23
13
31
20
33
25
37
9
33
29
39
11
19
21
24
19
55
16
11
26
47
13
28
21
32
21
12
17
26
12
28
23
38
21
19
26
26
13
41
36
22
17
27
27
24
38
31
23
28
21
38
55
29
14
30
29
21
30
18
14
27
25
13
33
21
16
9
33
17
31
18
21
30
22
33
11
26
40
11
29
26
17
35
38
26
41
27
33
17
29
14
26
24
29
22
15
21
32
21
32
22
39
37
19
20
26
21
25
19
23
31
27
22
19
31
27
44
35
26
28
11
13
29
14
30
11
32
21
18
29
38
21
12
24
12
17
25
10
26
41
33
28
13
28
16
34
32
29
34
36
41
19
24
26
28
29
29
31
24
22
24
15
32
35
32
26
21
23
10
26
36
28
28
34
13
43
46
13
29
13
33
82
14
24
32
21
16
31
14
27
33
30
16
39
27
28
35
33
26
25
32
27
9
17
29
23
36
36
34
27
28
26
13
26
23
35
39
24
26
20
36
27
24
37
9
16
32
23
28
16
28
22
20
20
28
22
35
14
25
30
29
36
33
12
13
23
11
31
15
41
32
67
26
18
32
15
27
17
30
25
30
30
23
10
19
26
35
28
40
27
30
25
11
23
27
26
25
29
34
14
22
14
29
34
34
17
24
14
34
23
10
22
16
26
10
25
27
9
22
25
33
27
41
14
22
17
41
17
27
39
12
30
26
13
21
19
32
51
10
21
32
30
30
14
24
26
13
22
21
30
10
32
49
35
21
30
13
26
25
33
28
23
25
22
18
18
30
37
12
27
25
27
28
12
28
19
37
17
35
11
19
26
34
39
39
24
30
26
18
19
25
19
25
10
25
16
35
34
24
31
31
30
16
25
32
18
32
27
25
19
28
34
34
32
14
21
19
37
21
11
31
12
19
22
31
9
26
24
19
17
19
35
16
41
30
20
11
20
36
25
30
26
28
31
19
20
33
23
31
28
24
36
25
32
22
36
12
20
15
21
17
32
47
29
25
14
26
24
22
18
29
48
11
21
29
32
16
15
22
18
15
29
31
43
32
25
13
37
21
31
32
18
32
31
27
25
29
25
28
23
13
34
29
38
22
22
39
35
31
35
38
31
28
16
37
33
35
38
23
19
36
28
25
21
24
56
26
49
12
32
15
25
24
24
13
27
27
15
21
18
22
24
24
40
37
32
30
39
26
29
11
28
22
21
35
31
48
30
25
9
11
26
24
20
16
22
26
26
15
22
24
33
19
20
17
26
22
25
25
14
27
20
34
21
17
28
35
26
40
15
31
23
23
18
14
26
18
13
35
23
27
10
13
21
19
10
21
39
34
12
26
22
26
17
29
20
15
26
31
20
23
21
26
20
35
19
17
18
25
18
14
30
21
39
33
17
29
9
20
33
31
17
26
22
22
37
16
30
15
32
37
22
25
9
22
21
28
30
32
49
33
26
24
38
9
16
11
21
19
16
46
24
25
38
32
24
23
31
41
14
32
27
10
23
25
32
10
22
25
17
27
26
23
22
42
27
21
27
14
27
32
27
41
38
30
15
17
28
17
22
26
20
31
25
28
25
38
14
26
42
55
26
19
24
29
21
20
34
24
24
18
34
42
23
26
23
28
17
25
24
41
39
12
23
22
29
22
26
25
23
10
28
13
18
25
16
42
29
15
26
55
27
18
28
14
21
21
24
17
31
24
20
28
31
11
27
25
17
28
31
29
17
32
25
14
39
27
26
22
27
22
15
27
26
24
23
19
19
18
44
49
33
61
29
32
42
48
27
26
29
29
26
12
26
31
37
17
22
31
27
34
18
26
39
32
22
18
20
20
30
30
20
30
28
26
10
21
21
24
17
21
29
27
29
23
23
23
23
24
26
33
21
13
12
25
31
25
28
30
10
27
22
16
31
30
17
25
31
30
29
31
19
19
15
9
22
25
10
18
34
10
25
37
28
14
27
26
41
14
27
30
31
21
42
35
26
26
27
22
39
16
25
30
12
27
20
29
16
32
22
36
27
27
22
24
33
35
30
13
34
24
11
30
33
22
26
26
20
37
10
15
22
49
25
25
15
19
37
11
24
23
42
22
38
46
28
25
44
19
33
17
10
22
22
29
34
19
32
31
17
23
12
26
25
28
27
27
27
19
58
16
30
30
13
22
28
14
29
24
23
28
16
13
11
19
23
43
26
14
25
11
17
25
22
25
16
40
28
25
23
42
17
29
15
21
16
30
23
19
35
25
12
24
24
25
25
13
33
12
28
36
16
28
20
10
18
29
25
24
26
31
21
23
27
16
16
32
34
24
26
40
28
11
20
24
23
21
23
23
41
16
17
36
22
21
22
33
17
26
25
25
26
14
25
24
42
30
24
35
29
27
28
23
45
23
24
48
32
27
19
32
31
27
25
21
35
20
31
22
26
20
23
33
16
24
15
21
20
32
19
28
18
37
23
10
25
19
11
32
33
29
28
12
26
30
45
23
11
21
15
22
19
26
30
10
20
25
22
27
26
26
30
31
56
44
30
13
20
19
27
38
36
15
26
17
9
16
24
28
25
22
36
19
28
46
16
24
15
26
15
12
13
42
17
12
22
17
24
26
12
21
14
23
12
21
32
28
33
22
38
34
14
31
33
27
24
30
18
18
32
15
23
11
13
22
42
11
14
25
27
31
24
26
11
21
15
20
29
21
32
19
28
15
11
18
32
31
57
26
27
23
21
27
36
27
43
21
12
23
27
29
10
21
22
29
36
65
34
11
23
39
36
24
21
22
11
20
31
20
33
14
13
23
13
23
30
12
24
26
22
36
27
16
30
12
28
15
24
35
22
16
11
24
10
24
30
12
18
24
41
35
27
16
17
26
25
15
21
18
27
26
39
31
24
29
39
27
15
15
13
13
28
41
27
17
28
21
11
24
32
10
17
9
18
16
29
22
12
14
29
11
20
16
32
34
26
34
13
22
21
14
15
31
11
12
30
22
32
20
10
19
20
11
24
24
40
49
38
25
11
16
10
12
29
25
19
27
43
21
17
30
16
23
26
44
31
25
38
26
21
20
23
15
26
27
22
26
10
13
19
29
28
38
36
21
34
20
32
11
22
18
33
18
10
19
12
22
11
29
10
23
29
21
34
21
37
16
30
13
28
16
11
23
12
22
11
11
23
23
12
25
16
26
48
27
17
34
27
25
37
26
44
11
15
32
38
24
23
21
34
34
29
9
18
25
20
27
46
19
14
43
66
14
19
11
19
32
27
20
19
11
32
21
11
20
10
26
15
23
16
22
13
19
12
35
14
38
38
35
36
18
48
62
17
18
25
48
15
12
24
13
29
13
14
11
12
18
31
39
29
15
22
14
28
32
22
22
36
31
9
14
22
42
42
40
32
30
10
21
21
28
10
28
30
25
26
20
26
36
25
36
17
20
20
37
34
30
25
29
13
25
11
34
28
28
12
39
10
11
33
33
16
25
16
32
34
24
41
14
25
32
25
44
18
12
24
10
10
21
15
28
28
16
30
36
11
21
9
26
15
22
27
29
30
14
23
14
14
26
31
14
14
36
27
17
25
19
28
43
35
34
10
15
35
23
13
20
28
42
33
32
22
25
39
30
34
51
38
30
23
18
31
9
18
10
24
15
26
22
40
16
12
19
26
27
33
12
28
18
11
20
14
21
12
22
15
14
34
31
10
20
19
32
10
20
27
15
26
21
29
17
26
21
10
35
19
25
27
15
25
15
27
19
17
11
17
15
11
23
11
29
12
21
12
28
18
23
11
17
26
24
26
28
18
19
33
30
26
23
35
24
13
10
21
33
35
24
32
14
19
30
9
23
20
25
45
17
24
13
26
24
31
22
23
37
18
29
10
12
14
17
28
20
28
19
9
19
29
25
32
51
35
15
27
20
28
29
17
25
23
27
15
26
33
22
22
26
23
30
24
38
13
19
30
15
22
9
21
22
22
18
31
35
16
23
22
23
26
9
18
32
28
15
11
20
13
28
26
25
26
35
20
40
24
15
34
35
27
29
32
29
36
16
20
37
18
35
28
26
29
23
16
31
22
24
30
28
32
30
21
24
11
20
22
25
12
21
34
12
18
23
38
33
26
25
19
29
26
29
26
46
28
19
24
22
39
25
28
31
13
24
32
29
30
26
28
13
14
22
25
28
32
44
19
22
11
20
35
22
37
12
12
21
20
48
13
25
23
20
22
21
39
32
40
27
18
21
18
21
21
29
31
23
35
12
23
25
29
26
34
29
9
14
25
23
39
21
12
27
29
47
32
12
32
35
17
35
12
59
33
26
21
31
31
11
17
29
23
21
36
23
24
37
29
24
23
28
9
22
22
15
28
23
25
30
27
18
13
23
40
19
24
22
18
18
22
13
21
20
19
26
38
23
9
13
22
58
50
23
22
25
19
16
32
29
10
16
27
29
31
14
35
20
33
24
13
23
39
28
35
32
44
29
34
33
43
28
33
43
25
20
26
44
14
42
45
11
19
18
31
9
20
26
34
24
17
29
38
25
27
28
24
24
24
34
52
41
13
29
11
24
16
26
21
34
30
21
21
29
36
13
20
34
11
22
47
39
21
20
22
26
31
14
28
28
29
35
44
16
22
32
24
33
27
18
34
15
31
22
18
21
23
31
23
35
25
26
27
29
26
21
26
22
15
18
13
50
25
9
26
22
30
32
19
38
27
16
34
22
40
23
28
13
25
28
41
24
31
39
12
21
30
16
28
23
11
21
12
20
12
20
10
31
36
23
38
28
12
28
25
35
16
14
21
40
38
17
28
32
21
21
34
21
20
28
22
25
21
33
21
35
14
18
33
14
46
31
13
38
26
9
9
28
43
42
23
25
24
26
19
32
29
21
29
27
39
15
16
29
12
23
16
13
14
27
11
12
18
33
32
31
17
25
28
10
16
27
12
22
11
35
29
27
27
47
18
32
21
16
22
12
25
10
24
38
32
11
11
21
22
35
42
12
20
23
40
16
15
35
13
28
30
22
15
24
16
35
20
26
47
50
26
27
33
18
17
25
44
27
30
15
15
26
28
17
48
31
62
39
50
36
26
24
32
26
36
23
32
37
46
10
23
24
28
28
15
29
21
16
12
28
34
26
27
25
24
26
24
41
24
19
26
13
20
26
25
20
33
23
35
30
13
33
27
26
26
12
12
27
26
36
13
9
16
10
23
26
30
25
35
24
33
24
27
79
27
11
21
11
33
43
27
33
17
30
16
17
26
25
39
23
18
28
28
52
36
13
13
23
39
28
13
27
12
31
16
27
25
27
31
14
28
27
24
10
18
27
28
21
9
41
59
12
26
20
37
23
27
12
21
22
37
37
19
40
38
13
26
32
27
37
35
13
24
29
36
21
36
29
10
23
33
21
21
12
45
35
10
26
34
23
29
25
22
20
21
22
30
16
22
20
33
13
33
31
29
14
29
37
30
26
16
25
11
26
31
31
36
35
22
26
28
24
13
31
9
30
22
16
25
26
12
25
26
13
42
25
32
30
18
29
23
24
45
19
35
38
37
53
32
30
28
31
26
30
20
31
23
21
20
22
38
21
31
9
22
23
25
17
20
41
30
18
13
17
32
19
35
15
19
27
35
51
55
26
18
21
33
25
22
35
17
25
26
30
34
16
23
11
29
29
11
23
32
22
12
14
10
24
29
37
21
13
20
27
39
38
17
16
14
24
19
26
23
18
21
16
25
17
31
36
10
35
33
36
10
26
35
24
32
24
35
23
26
13
22
30
18
18
9
28
32
24
19
12
28
33
16
27
24
17
27
25
13
28
14
25
25
22
22
37
36
26
25
29
20
29
20
39
11
23
35
15
10
21
40
14
17
34
27
28
32
27
15
14
28
24
13
34
30
27
37
52
24
33
31
35
10
24
27
39
14
45
33
45
13
31
30
30
21
37
30
29
32
26
23
24
22
12
20
16
13
14
27
18
16
16
20
21
38
41
24
40
35
21
19
20
16
25
22
9
23
20
30
30
26
38
23
27
30
24
24
13
24
33
38
31
23
19
23
28
34
34
30
26
34
36
34
12
29
31
29
25
35
16
28
10
17
27
26
9
30
24
25
19
24
14
18
14
25
28
36
37
16
23
32
9
22
17
29
19
19
25
13
14
28
29
33
25
15
26
36
30
30
29
10
17
29
29
26
27
21
29
22
26
29
23
14
30
21
29
50
25
23
18
22
20
34
29
27
39
19
38
18
24
29
33
40
31
31
24
25
13
35
14
24
22
24
20
18
11
11
36
39
26
25
35
19
23
18
10
23
34
30
47
10
22
13
24
21
9
19
22
11
29
26
35
30
13
24
21
37
29
24
38
45
26
39
28
33
16
16
22
38
16
27
35
13
12
20
25
35
27
20
10
28
23
43
11
38
13
27
31
23
35
21
20
30
30
30
33
24
37
29
23
18
9
11
19
19
23
14
23
17
38
19
13
10
24
16
22
36
38
15
37
22
12
16
22
35
24
10
19
24
26
37
19
37
23
39
20
22
33
28
29
23
27
30
45
45
29
32
24
21
41
20
12
10
30
25
46
20
39
33
24
22
29
13
22
21
28
11
28
42
11
21
17
23
61
42
39
20
25
26
15
23
26
35
22
37
37
35
14
31
34
13
25
28
36
29
36
19
19
25
38
40
43
46
26
41
23
10
19
19
24
27
28
15
23
37
25
22
26
32
28
29
29
31
14
25
28
27
33
32
24
13
25
28
18
35
19
23
17
25
24
26
17
28
25
27
12
21
29
21
31
38
26
34
26
41
24
48
20
37
21
37
17
27
20
33
45
28
26
43
21
26
19
24
33
12
44
33
21
20
21
26
24
27
47
24
33
20
32
40
26
15
27
19
36
23
38
24
42
12
19
10
21
67
34
25
26
22
27
31
29
34
45
31
31
38
18
39
14
18
22
36
27
17
33
18
35
36
22
33
26
11
23
16
35
11
21
22
31
22
16
26
30
29
27
15
18
29
23
36
20
29
35
35
26
29
21
37
34
15
41
13
31
29
19
32
12
23
24
26
30
12
19
29
21
9
27
24
31
27
30
23
32
35
33
22
40
31
28
39
27
22
36
23
22
31
48
29
15
33
30
26
23
31
22
23
27
19
24
22
11
10
23
27
11
26
33
30
19
23
22
22
33
21
30
42
13
33
37
39
31
24
42
18
36
37
21
27
13
12
17
30
27
37
10
52
34
31
16
17
28
9
19
25
17
39
20
26
16
28
23
23
32
20
13
24
27
46
13
26
43
37
25
42
15
27
31
45
33
40
45
12
17
19
19
15
26
25
32
27
24
16
25
23
31
20
17
22
15
33
23
18
32
22
12
21
28
12
32
29
13
17
11
16
39
25
43
32
28
31
20
18
20
25
24
18
26
37
24
15
39
12
21
17
31
19
31
34
27
11
24
18
22
37
20
25
19
10
22
26
34
27
35
22
38
25
32
26
18
33
10
17
24
20
32
30
25
23
26
31
29
27
18
23
27
22
38
19
16
19
38
35
21
33
26
24
37
35
26
40
20
31
35
19
28
43
25
25
27
34
21
29
20
30
20
30
31
18
33
37
57
19
19
30
24
40
15
24
18
21
12
27
24
22
34
28
28
26
30
27
37
36
41
19
32
34
29
22
38
26
23
21
41
23
30
27
29
14
27
30
19
25
27
35
10
11
25
31
34
29
27
25
25
24
9
35
13
15
24
35
24
25
19
22
18
17
27
18
35
30
30
28
23
28
31
10
31
27
46
25
39
22
25
13
33
30
10
18
21
22
29
32
39
34
23
26
30
17
38
13
21
27
25
25
11
21
25
19
27
44
22
21
20
36
26
23
13
16
19
32
36
25
20
20
35
12
20
28
24
38
35
36
20
26
24
11
26
22
29
35
38
28
23
37
31
32
19
33
36
11
23
42
16
25
16
30
11
9
18
36
36
34
12
28
38
21
43
42
32
21
34
12
25
31
27
27
24
22
24
30
35
25
14
17
19
33
30
15
29
29
25
31
28
24
34
49
41
23
38
21
32
23
13
15
32
10
17
30
14
27
29
24
26
24
78
10
31
10
25
18
30
27
16
32
11
34
24
25
27
33
29
24
30
29
20
27
27
47
29
34
20
30
30
24
